date,Cycle,TempAvg
12/12/2015,33571,10.4
12/13/2015,27265,8
12/14/2015,36313,9.199999999999999
12/15/2015,28801,11.55
12/16/2015,34977,14.15
12/17/2015,37479,13.75
12/18/2015,39059,12.9
12/19/2015,37672,15.3
12/20/2015,28906,10.85
12/21/2015,27608,10.1
12/22/2015,24899,14.05
12/23/2015,25213,10.2
12/24/2015,12929,9.199999999999999
12/25/2015,34484,10.6
12/26/2015,20657,14.55
12/27/2015,20934,14
12/28/2015,20951,12.5
12/29/2015,22255,10.1
12/30/2015,16796,11.65
12/31/2015,20204,9
01/01/2016,12902,5.1
01/02/2016,13071,10.2
01/03/2016,10225,6.35
01/04/2016,27124,8.75
01/05/2016,28472,6.75
01/06/2016,29529,5.75
01/07/2016,22967,7.35
01/08/2016,27220,5.8
01/09/2016,21043,9.25
01/10/2016,30161,6.449999999999999
01/11/2016,27818,6.05
01/12/2016,28439,5.9
1/13/2016,31449,5.199999999999999
1/14/2016,28038,4.1
1/15/2016,29338,3.55
1/16/2016,29284,1.65
1/17/2016,24671,2.45
1/18/2016,30050,2.1
1/19/2016,29651,1.45
1/20/2016,30400,1.55
1/21/2016,29558,4.9
1/22/2016,23914,7.350000000000001
1/23/2016,31361,6.4
1/24/2016,34342,13.75
1/25/2016,33936,11.75
1/26/2016,25182,10.3
1/27/2016,27707,11.25
1/28/2016,32051,5.800000000000001
1/29/2016,29433,11.4
1/30/2016,29726,6.65
1/31/2016,23118,9.75
02/01/2016,29850,12.6
02/02/2016,27952,8.1
02/03/2016,27921,6.800000000000001
02/04/2016,29197,11.15
02/05/2016,27873,10.5
02/06/2016,22072,10.75
02/07/2016,27330,8.25
02/08/2016,25031,8.300000000000001
02/09/2016,26590,6.1
02/10/2016,26956,4.8
02/11/2016,29232,3.8
02/12/2016,28083,4.65
2/13/2016,16553,4.5
2/14/2016,26470,4.8
2/15/2016,27516,4.7
2/16/2016,27790,3.7
2/17/2016,21722,5.6
2/18/2016,27258,3.95
2/19/2016,27214,5.6
2/20/2016,18662,11.05
2/21/2016,28299,13.6
2/22/2016,25764,7.75
2/23/2016,29235,5.15
2/24/2016,29028,3.75
2/25/2016,27927,2.25
2/26/2016,28918,6.3
2/27/2016,24708,5.05
2/28/2016,25984,6.1
2/29/2016,29757,7.45
03/01/2016,21514,11.1
03/02/2016,22041,5.449999999999999
03/03/2016,25864,7.35
03/04/2016,27168,5.199999999999999
03/05/2016,16383,4.2
03/06/2016,20087,4.75
03/07/2016,25306,5.6
03/08/2016,24003,4.9
03/09/2016,20440,8.75
03/10/2016,24886,6.5
03/11/2016,23608,6.15
03/12/2016,28967,8.550000000000001
3/13/2016,34972,7.600000000000001
3/14/2016,28408,8.5
3/15/2016,26116,7.65
3/16/2016,27002,7.85
3/17/2016,28601,8.050000000000001
3/18/2016,26041,5.9
3/19/2016,23942,7.65
3/20/2016,27340,8.550000000000001
3/21/2016,28823,9.9
3/22/2016,30141,10.6
3/23/2016,28637,8.699999999999999
3/24/2016,20466,9.800000000000001
3/25/2016,28714,11.85
3/26/2016,14851,10.6
3/27/2016,16155,8.75
3/28/2016,11432,9.199999999999999
3/29/2016,19467,9.5
3/30/2016,28243,10
3/31/2016,29911,8.699999999999999
04/01/2016,27016,10.65
04/02/2016,24937,11.65
04/03/2016,23015,13.55
04/04/2016,26591,11.3
04/05/2016,28300,13.1
04/06/2016,23003,10
04/07/2016,21170,9.5
04/08/2016,27042,10.95
04/09/2016,20267,7.9
04/10/2016,25532,11.35
04/11/2016,25495,11.15
04/12/2016,28885,13.05
4/13/2016,28847,14.25
4/14/2016,28946,14.35
4/15/2016,15724,11.35
4/16/2016,18154,6.800000000000001
4/17/2016,19934,7.95
4/18/2016,30063,11.35
4/19/2016,31598,12.25
4/20/2016,32911,11.75
4/21/2016,30222,13.7
4/22/2016,20266,8.800000000000001
4/23/2016,22481,7.649999999999999
4/24/2016,20572,8
4/25/2016,25697,7.9
4/26/2016,26091,7.5
4/27/2016,27041,8.65
4/28/2016,27329,10.1
4/29/2016,25307,9.699999999999999
4/30/2016,25300,10.6
05/01/2016,25926,13.85
05/02/2016,17674,14.1
05/03/2016,27175,11.85
05/04/2016,30200,13.1
05/05/2016,31956,17.1
05/06/2016,32231,19.8
05/07/2016,37859,19.5
05/08/2016,39564,23
05/09/2016,27775,20.8
05/10/2016,18370,16.25
05/11/2016,23077,17.8
05/12/2016,31460,19.5
5/13/2016,28186,13.4
5/14/2016,25861,11.45
5/15/2016,30305,14.3
5/16/2016,33715,14.05
5/17/2016,31177,15.1
5/18/2016,20098,13.1
5/19/2016,28279,16
5/20/2016,28961,16.55
5/21/2016,22737,16.45
5/22/2016,27134,16.75
5/23/2016,31900,16.3
5/24/2016,30959,13.9
5/25/2016,26341,11.1
5/26/2016,30530,17.8
5/27/2016,28965,17.85
5/28/2016,26551,16.8
5/29/2016,27228,15.4
5/30/2016,21617,15.05
5/31/2016,13724,11.95
06/01/2016,19626,12.85
06/02/2016,21360,11.55
06/03/2016,22306,11.95
06/04/2016,23706,16.35
06/05/2016,35603,19.65
06/06/2016,31738,20.25
06/07/2016,25776,21.85
06/08/2016,24979,21.3
06/09/2016,30408,18.9
06/10/2016,30246,20.9
06/11/2016,22806,20.45
06/12/2016,15777,17.75
6/13/2016,22121,17.5
6/14/2016,22151,16.8
6/15/2016,27209,17.2
6/16/2016,22969,16.25
6/17/2016,24109,17.25
6/18/2016,23319,14.9
6/19/2016,27311,18
6/20/2016,17886,18.7
6/21/2016,28570,18.7
6/22/2016,26413,19.65
6/23/2016,18365,20
6/24/2016,27486,19.05
6/25/2016,20684,17.15
6/26/2016,25747,17.7
6/27/2016,26994,19.5
6/28/2016,23204,17.1
6/29/2016,22696,15.7
6/30/2016,26193,18.6
07/01/2016,20734,15.95
07/02/2016,23942,17.5
07/03/2016,27715,18.55
07/04/2016,27053,19.1
07/05/2016,28278,18.05
07/06/2016,29197,19.65
07/07/2016,26452,20.45
07/08/2016,27502,19.8
07/09/2016,26816,20.7
07/10/2016,23938,19.7
07/11/2016,23550,18.55
07/12/2016,20827,16.5
7/13/2016,24587,17.1
7/14/2016,26895,18.1
7/15/2016,27286,18.15
7/16/2016,30204,22.55
7/17/2016,31029,24.5
7/18/2016,31226,25.6
7/19/2016,32146,29.05
7/20/2016,30708,25.8
7/21/2016,27786,21.75
7/22/2016,26792,21.05
7/23/2016,32667,24.25
7/24/2016,31596,21.65
7/25/2016,29411,21.35
7/26/2016,29299,20.85
7/27/2016,22864,20.95
7/28/2016,25954,19.8
7/29/2016,26284,20.4
7/30/2016,35844,19.3
7/31/2016,37396,19.7
08/01/2016,26955,16.4
08/02/2016,22843,19.7
08/03/2016,31897,20.3
08/04/2016,31335,20.15
08/05/2016,32059,21.35
08/06/2016,36037,22.4
08/07/2016,35004,22.2
08/08/2016,34139,19.35
08/09/2016,31581,17.9
08/10/2016,30489,17.05
08/11/2016,30159,19.8
08/12/2016,32095,22.4
8/13/2016,37036,22
8/14/2016,40438,20.9
8/15/2016,37378,20.1
8/16/2016,32225,20.7
8/17/2016,33569,22.45
8/18/2016,31203,22.3
8/19/2016,20407,17.8
8/20/2016,20884,18.3
8/21/2016,25907,19.25
8/22/2016,32252,22.1
8/23/2016,33508,24.9
8/24/2016,32143,27.85
8/25/2016,30239,24.1
8/26/2016,30137,22.9
8/27/2016,27577,22.75
8/28/2016,23808,18.85
8/29/2016,30978,19.3
8/30/2016,31464,21.85
8/31/2016,30756,19.75
09/01/2016,30965,20.7
09/02/2016,28081,18.25
09/03/2016,20866,18.6
09/04/2016,27759,18.7
09/05/2016,23901,19.25
09/06/2016,29907,22
09/07/2016,31133,22.95
09/08/2016,31481,20.3
09/09/2016,29592,21.05
09/10/2016,15160,18.2
09/11/2016,39674,16.6
09/12/2016,33600,22.8
9/13/2016,34648,26.7
9/14/2016,34727,22.1
9/15/2016,32680,24.2
9/16/2016,17962,16.35
9/17/2016,24112,14.65
9/18/2016,29635,17.75
9/19/2016,28257,17.35
9/20/2016,29608,17.05
9/21/2016,31407,18.3
9/22/2016,29446,16.55
9/23/2016,31496,15.55
9/24/2016,31698,21.1
9/25/2016,29796,15.4
9/26/2016,29638,14.5
9/27/2016,28358,17.55
9/28/2016,30031,19.5
9/29/2016,26689,16.7
9/30/2016,27577,14.15
10/01/2016,19125,13.7
10/02/2016,32432,12.4
10/03/2016,32855,13.5
10/04/2016,30785,16.75
10/05/2016,30837,14.8
10/06/2016,29428,13.85
10/07/2016,29260,13.7
10/08/2016,29190,15.05
10/09/2016,30102,12.35
10/10/2016,30227,11.25
10/11/2016,29183,11.95
10/12/2016,27622,13.15
10/13/2016,25603,12
10/14/2016,28604,12.9
10/15/2016,25459,13.7
10/16/2016,22136,14.15
10/17/2016,26514,13.2
10/18/2016,27348,11.75
10/19/2016,28790,12.25
10/20/2016,27132,12.2
10/21/2016,27007,11.8
10/22/2016,28168,11.15
10/23/2016,28189,11.8
10/24/2016,27702,12
10/25/2016,27536,12.05
10/26/2016,29081,12.55
10/27/2016,28424,12.85
10/28/2016,29552,15.05
10/29/2016,30064,12.3
10/30/2016,28587,10.75
10/31/2016,31713,14.35
11/01/2016,32293,10.7
11/02/2016,31271,6.35
11/03/2016,29675,7.15
11/04/2016,22217,8.4
11/05/2016,27794,7
11/06/2016,20803,5.800000000000001
11/07/2016,18494,4.75
11/08/2016,26329,2.95
11/09/2016,18254,7.7
11/10/2016,24853,8.5
11/11/2016,28160,6.95
11/12/2016,13724,9.35
11/13/2016,29487,7.5
11/14/2016,26473,10.35
11/15/2016,28731,14.8
11/16/2016,26712,12.2
11/17/2016,26375,10.5
11/18/2016,26933,5.25
11/19/2016,25831,4.95
11/20/2016,16378,6.9
11/21/2016,20646,10.15
11/22/2016,27626,10.25
11/23/2016,28045,8.75
11/24/2016,26735,9.550000000000001
11/25/2016,27722,9.15
11/26/2016,27953,6.600000000000001
11/27/2016,23894,7.75
11/28/2016,28730,6.9
11/29/2016,27729,2.7
11/30/2016,26164,1.45
12/01/2016,36751,3
12/02/2016,38132,5.75
12/03/2016,34838,6.550000000000001
12/04/2016,32805,5.1
12/05/2016,38593,3.45
12/06/2016,38711,6.75
12/07/2016,38911,11.15
12/08/2016,39782,11.9
12/09/2016,43702,12.5
12/10/2016,28922,12
12/11/2016,37588,7.25
12/12/2016,37136,8.25
12/13/2016,36499,10.75
12/14/2016,38091,10.05
12/15/2016,39498,9.5
12/16/2016,40548,9.65
12/17/2016,33544,6.6
12/18/2016,32129,6.7
12/19/2016,34574,6.35
12/20/2016,34234,5.300000000000001
12/21/2016,30483,10.65
12/22/2016,30049,7.1
12/23/2016,21088,9.5
12/24/2016,15305,8.050000000000001
12/25/2016,79249,12.35
12/26/2016,16938,4.8
12/27/2016,14993,2.2
12/28/2016,16360,2.85
12/29/2016,19694,3.4
12/30/2016,16940,2.35
12/31/2016,22206,6.15
01/01/2017,13137,7.1
01/02/2017,15114,1.95
01/03/2017,23442,1.15
01/04/2017,27096,4.7
01/05/2017,28594,1.95
01/06/2017,23724,2.95
01/07/2017,24074,8.949999999999999
01/08/2017,27133,8.65
01/09/2017,48063,7.149999999999999
01/10/2017,33553,7.5
01/11/2017,34601,8.4
01/12/2017,20732,3.9
1/13/2017,26193,4.05
1/14/2017,23860,2.4
1/15/2017,13555,5.85
1/16/2017,24278,4.449999999999999
1/17/2017,32544,2.7
1/18/2017,33260,1.9
1/19/2017,32482,3
1/20/2017,31371,4.15
1/21/2017,30400,.9999999999999998
1/22/2017,31350,1.7
1/23/2017,29369,.8999999999999999
1/24/2017,31721,4.300000000000001
1/25/2017,30768,1.6
1/26/2017,28835,-0.75
1/27/2017,29179,4.15
1/28/2017,30327,6.55
1/29/2017,18197,5
1/30/2017,31476,7.300000000000001
1/31/2017,26947,7.1
02/01/2017,25317,10.7
02/02/2017,28381,10.7
02/03/2017,27321,8.600000000000001
02/04/2017,27759,6.1
02/05/2017,26948,5.1
02/06/2017,29392,3.75
02/07/2017,29619,6.95
02/08/2017,28124,4.199999999999999
02/09/2017,25368,2.1
02/10/2017,21945,1.75
02/11/2017,15041,1.8
02/12/2017,18985,3.9
2/13/2017,29185,7.75
2/14/2017,29044,7.9
2/15/2017,26532,9.85
2/16/2017,29499,9.800000000000001
2/17/2017,30395,9.25
2/18/2017,34067,9.550000000000001
2/19/2017,35402,9.5
2/20/2017,34603,15.1
2/21/2017,31506,12.2
2/22/2017,29738,12.25
2/23/2017,24910,9.050000000000001
2/24/2017,31487,5.85
2/25/2017,22594,9.25
2/26/2017,27518,11.3
2/27/2017,24127,6.050000000000001
2/28/2017,26940,5.800000000000001
03/01/2017,25264,8
03/02/2017,27300,8.75
03/03/2017,24776,9.399999999999999
03/04/2017,27527,9.9
03/05/2017,16262,8.35
03/06/2017,28768,7.85
03/07/2017,28911,8.800000000000001
03/08/2017,24933,11.1
03/09/2017,31507,12.5
03/10/2017,30389,10.65
03/11/2017,39014,14.05
03/12/2017,24314,11.25
3/13/2017,34364,12.6
3/14/2017,30556,12.45
3/15/2017,35219,13.6
3/16/2017,32256,10.4
3/17/2017,28590,9.550000000000001
3/18/2017,9913,13.4
3/19/2017,29638,13.55
3/20/2017,25767,10.35
3/21/2017,29866,8.9
3/22/2017,24168,7.95
3/23/2017,27948,9.6
3/24/2017,29752,10.7
3/25/2017,36170,11.9
3/26/2017,36900,12.85
3/27/2017,32938,12.2
3/28/2017,31952,14.65
3/29/2017,30443,14.2
3/30/2017,34576,18.15
3/31/2017,33129,12.05
04/01/2017,27752,11.15
04/02/2017,32656,11.9
04/03/2017,34841,13.25
04/04/2017,27894,13
04/05/2017,31174,12.35
04/06/2017,32834,13.75
04/07/2017,33706,14.1
04/08/2017,38183,15.6
04/09/2017,45017,19.15
04/10/2017,31638,11.95
04/11/2017,31979,13.15
04/12/2017,29854,14
4/13/2017,27652,12.7
4/14/2017,21251,12.85
4/15/2017,24169,12.65
4/16/2017,24237,12.9
4/17/2017,20425,10.55
4/18/2017,26593,10.6
4/19/2017,29768,10.7
4/20/2017,30548,13.25
4/21/2017,29929,13.65
4/22/2017,27775,12.75
4/23/2017,30142,13.05
4/24/2017,28896,11.2
4/25/2017,29181,7.800000000000001
4/26/2017,25957,8
4/27/2017,24320,9.75
4/28/2017,28844,11.95
4/29/2017,27879,13.95
4/30/2017,28783,14.8
05/01/2017,16049,12
05/02/2017,26891,14.4
05/03/2017,21641,10.15
05/04/2017,24536,11.95
05/05/2017,24241,12.9
05/06/2017,23741,13.55
05/07/2017,23944,13.9
05/08/2017,26385,10.3
05/09/2017,27088,12.15
05/10/2017,28874,14.2
05/11/2017,26648,18.1
05/12/2017,25199,16.1
5/13/2017,24148,14.95
5/14/2017,25316,14.8
5/15/2017,22428,15.8
5/16/2017,29312,20.4
5/17/2017,15041,15.9
5/18/2017,18271,13.75
5/19/2017,22179,13
5/20/2017,21913,13.75
5/21/2017,28304,16.35
5/22/2017,34654,20.65
5/23/2017,31974,18.9
5/24/2017,33071,21.9
5/25/2017,34154,21.7
5/26/2017,33711,23.3
5/27/2017,28859,19.95
5/28/2017,23403,20.9
5/29/2017,22908,19.85
5/30/2017,30533,18.5
5/31/2017,30964,19.85
06/01/2017,29965,20.8
06/02/2017,25005,21.6
06/03/2017,29241,17.95
06/04/2017,25874,16.85
06/05/2017,23833,15.9
06/06/2017,12274,13.8
06/07/2017,24198,16.5
06/08/2017,23067,16.85
06/09/2017,24440,18.25
06/10/2017,27823,20.7
06/11/2017,27663,19.45
06/12/2017,27883,17.5
6/13/2017,29159,20.6
6/14/2017,31085,22.95
6/15/2017,29734,19.95
6/16/2017,29192,21.1
6/17/2017,31529,26.45
6/18/2017,32317,27.45
6/19/2017,32113,28
6/20/2017,30440,25.5
6/21/2017,30453,28.7
6/22/2017,27925,21.5
6/23/2017,28980,21.65
6/24/2017,22860,20.35
6/25/2017,25960,19.85
6/26/2017,32453,21.4
6/27/2017,17050,18.9
6/28/2017,22888,15.35
6/29/2017,26801,16.35
6/30/2017,29193,19.8
07/01/2017,27064,19.55
07/02/2017,33440,19.85
07/03/2017,27653,21.5
07/04/2017,29092,22
07/05/2017,30170,25.55
07/06/2017,28481,26.45
07/07/2017,30889,25.7
07/08/2017,30043,23.65
07/09/2017,30327,24
07/10/2017,28404,22.8
07/11/2017,17233,17.6
07/12/2017,25132,18.9
7/13/2017,26983,21.05
7/14/2017,27595,19.65
7/15/2017,22921,19.3
7/16/2017,24606,23.6
7/17/2017,28884,23.1
7/18/2017,27735,23.45
7/19/2017,25744,21.15
7/20/2017,23812,18.25
7/21/2017,26891,20.15
7/22/2017,12233,16.25
7/23/2017,20570,17.15
7/24/2017,22445,17.1
7/25/2017,27201,19.45
7/26/2017,21949,19.5
7/27/2017,20864,18.55
7/28/2017,23254,18.8
7/29/2017,17401,18.05
7/30/2017,24801,18.5
7/31/2017,26585,19.15
08/01/2017,30250,19.25
08/02/2017,20463,17.15
08/03/2017,26291,19.15
08/04/2017,26534,19.65
08/05/2017,22572,18.2
08/06/2017,27506,18.7
08/07/2017,27841,18.25
08/08/2017,25688,15.4
08/09/2017,8689,14.6
08/10/2017,27246,16.35
08/11/2017,26186,19.45
08/12/2017,25257,20
8/13/2017,30442,18.05
8/14/2017,30986,20.25
8/15/2017,28949,20.45
8/16/2017,27902,19.35
8/17/2017,24359,21.05
8/18/2017,21452,16.65
8/19/2017,23711,17.75
8/20/2017,22008,17.35
8/21/2017,23860,17.75
8/22/2017,25250,20.9
8/23/2017,25925,19.45
8/24/2017,26323,17.95
8/25/2017,26638,19.8
8/26/2017,25551,20.95
8/27/2017,29291,22.35
8/28/2017,29980,23.45
8/29/2017,26822,22.3
8/30/2017,16957,12.7
8/31/2017,27373,16.15
09/01/2017,28217,18.1
09/02/2017,29730,18.25
09/03/2017,21000,16.15
09/04/2017,23407,19.75
09/05/2017,24501,18.55
09/06/2017,27224,15.5
09/07/2017,26312,17.7
09/08/2017,18073,15.65
09/09/2017,23895,14.5
09/10/2017,20376,15.3
09/11/2017,21904,15.75
09/12/2017,24660,15.7
9/13/2017,24246,15.25
9/14/2017,24548,14.8
9/15/2017,24621,13.65
9/16/2017,22038,13.35
9/17/2017,24186,13.8
9/18/2017,25008,14.7
9/19/2017,26418,11.35
9/20/2017,26136,15.25
9/21/2017,22997,15
9/22/2017,28101,15.25
9/23/2017,25799,15.7
9/24/2017,31262,19.35
9/25/2017,24459,17.05
9/26/2017,28271,17.65
9/27/2017,25778,18.25
9/28/2017,26188,16.2
9/29/2017,22372,15.95
9/30/2017,24392,15.5
10/01/2017,26047,17.05
10/02/2017,29854,15.3
10/03/2017,29644,12.6
10/04/2017,30070,14.05
10/05/2017,27875,14.1
10/06/2017,29830,12.05
10/07/2017,26304,15.45
10/08/2017,32891,13.5
10/09/2017,30088,15.05
10/10/2017,28646,15.6
10/11/2017,26750,14.8
10/12/2017,29130,14.7
10/13/2017,28868,17.7
10/14/2017,33104,15.9
10/15/2017,37274,15.5
10/16/2017,30598,18.65
10/17/2017,28018,12.5
10/18/2017,22315,13.6
10/19/2017,24865,16.1
10/20/2017,26383,13.6
10/21/2017,23145,13.95
10/22/2017,23938,11.5
10/23/2017,26899,14.35
10/24/2017,26830,17.8
10/25/2017,29405,13.9
10/26/2017,22730,14.05
10/27/2017,29183,10.2
10/28/2017,27406,11.85
10/29/2017,25303,10.85
10/30/2017,27546,8.15
10/31/2017,26477,11.15
11/01/2017,32355,10.9
11/02/2017,31474,9.199999999999999
11/03/2017,33518,11.5
11/04/2017,24231,10.6
11/05/2017,31832,7.600000000000001
11/06/2017,31491,6.8
11/07/2017,26231,9.75
11/08/2017,27407,5.45
11/09/2017,28776,10.15
11/10/2017,27477,10.35
11/11/2017,22687,8.449999999999999
11/12/2017,24253,7.449999999999999
11/13/2017,30070,5.05
11/14/2017,28170,10.2
11/15/2017,28418,10.4
11/16/2017,28515,11.75
11/17/2017,28802,6
11/18/2017,17637,7.55
11/19/2017,27789,5.550000000000001
11/20/2017,26660,11.55
11/21/2017,30030,13.1
11/22/2017,29095,14.6
11/23/2017,27610,10.3
11/24/2017,27870,3.65
11/25/2017,24028,3.55
11/26/2017,22406,5.55
11/27/2017,24925,8.75
11/28/2017,27024,5.45
11/29/2017,25363,4.699999999999999
11/30/2017,23782,2
12/01/2017,34032,5.3
12/02/2017,31243,4.65
12/03/2017,26102,9.050000000000001
12/04/2017,38762,8.35
12/05/2017,38912,8.050000000000001
12/06/2017,36591,9.85
12/07/2017,33171,8.85
12/08/2017,34161,2.5
12/09/2017,28672,1.7
12/10/2017,10502,0.95
12/11/2017,18312,2
12/12/2017,29913,0.25
12/13/2017,25259,6.55
12/14/2017,32150,4.25
12/15/2017,29492,4.4
12/16/2017,22592,2.35
12/17/2017,15343,4.699999999999999
12/18/2017,32819,3.65
12/19/2017,30095,3.3
12/20/2017,27412,9.25
12/21/2017,27962,11.1
12/22/2017,23909,10.5
12/23/2017,17953,9.050000000000001
12/24/2017,15288,9.5
12/25/2017,38245,10.05
12/26/2017,9374,5.75
12/27/2017,6817,2.7
12/28/2017,14989,2.25
12/29/2017,11644,6.85
12/30/2017,20122,12.35
12/31/2017,18932,9.699999999999999
01/01/2018,12453,6.4
01/02/2018,16548,7.2
01/03/2018,23886,9.550000000000001
01/04/2018,20471,9.699999999999999
01/05/2018,26182,5.5
01/06/2018,23234,3.8
01/07/2018,23700,4.1
01/08/2018,28418,4.800000000000001
01/09/2018,28355,5.95
01/10/2018,31550,6.5
01/11/2018,29410,6.85
01/12/2018,29694,6.800000000000001
1/13/2018,29208,6.85
1/14/2018,29112,5.65
1/15/2018,23278,8.600000000000001
1/16/2018,30903,5.7
1/17/2018,31699,6.1
1/18/2018,30844,7.05
1/19/2018,30997,3.65
1/20/2018,15663,3.9
1/21/2018,11310,4.1
1/22/2018,31973,8.5
1/23/2018,29827,11.55
1/24/2018,23763,9.65
1/25/2018,32822,7.95
1/26/2018,31732,5.899999999999999
1/27/2018,24102,8.050000000000001
1/28/2018,33780,12.2
1/29/2018,31990,7.8
1/30/2018,32097,4.3
1/31/2018,28342,6
02/01/2018,27229,5.85
02/02/2018,28668,5.85
02/03/2018,13839,3.75
02/04/2018,24620,3.55
02/05/2018,27802,3.1
02/06/2018,26605,.6499999999999999
02/07/2018,26662,1.9
02/08/2018,27493,2.75
02/09/2018,23791,4.4
02/10/2018,15340,5.149999999999999
02/11/2018,26004,4.9
02/12/2018,28736,4.3
2/13/2018,21952,4.9
2/14/2018,19798,3.55
2/15/2018,26911,6.9
2/16/2018,28716,6.149999999999999
2/17/2018,35672,6.55
2/18/2018,33099,7.100000000000001
2/19/2018,23092,9.300000000000001
2/20/2018,26258,8.25
2/21/2018,27719,5.4
2/22/2018,27865,4.05
2/23/2018,26048,3.25
2/24/2018,25419,4.15
2/25/2018,24928,2.75
2/26/2018,22292,0.45
2/27/2018,19626,-2.1
2/28/2018,11127,-2.65
03/01/2018,8527,-1.55
03/02/2018,8567,-0.65
03/03/2018,9742,2.7
03/04/2018,16033,7
03/05/2018,25524,8.850000000000001
03/06/2018,25081,7.300000000000001
03/07/2018,21641,7.449999999999999
03/08/2018,25305,8.550000000000001
03/09/2018,19663,7.300000000000001
03/10/2018,22994,11.65
03/11/2018,24001,10.5
03/12/2018,20550,9.25
3/13/2018,26747,7.45
3/14/2018,28222,11.5
3/15/2018,24654,10.7
3/16/2018,29410,9.75
3/17/2018,9951,-0.3
3/18/2018,9771,-0.3
3/19/2018,21040,2.2
3/20/2018,23407,6.649999999999999
3/21/2018,27172,7.85
3/22/2018,26494,9.35
3/23/2018,27920,10.4
3/24/2018,23067,8.5
3/25/2018,29072,9.25
3/26/2018,30258,9.300000000000001
3/27/2018,21507,11.5
3/28/2018,15477,6.100000000000001
3/29/2018,19677,7.050000000000001
3/30/2018,6600,6.699999999999999
3/31/2018,13523,7.45
04/01/2018,13661,6.65
04/02/2018,7821,9.850000000000001
04/03/2018,19734,11.55
04/04/2018,20455,10.8
04/05/2018,26773,9.75
04/06/2018,28092,12.75
04/07/2018,24486,14.25
04/08/2018,9865,10.65
04/09/2018,15950,9
04/10/2018,23231,11.3
04/11/2018,21948,8.699999999999999
04/12/2018,23215,8.550000000000001
4/13/2018,25028,10.05
4/14/2018,32331,15.2
4/15/2018,21539,12.85
4/16/2018,30004,12.05
4/17/2018,28658,16.8
4/18/2018,35735,20.75
4/19/2018,38193,22.55
4/20/2018,41174,22.45
4/21/2018,39944,21.1
4/22/2018,38754,18.65
4/23/2018,35065,14
4/24/2018,28988,14.95
4/25/2018,29440,12.7
4/26/2018,30643,12.1
4/27/2018,19533,10.55
4/28/2018,16378,8.65
4/29/2018,15958,7.35
4/30/2018,16683,7.3
05/01/2018,27175,11.5
05/02/2018,18172,10.25
05/03/2018,26847,14.15
05/04/2018,27115,17.35
05/05/2018,30757,18.35
05/06/2018,32839,20.85
05/07/2018,37914,21.7
05/08/2018,32635,20.9
05/09/2018,31478,17.4
05/10/2018,28776,14.6
05/11/2018,28537,15.95
05/12/2018,13151,12.5
5/13/2018,23589,14
5/14/2018,31766,17.35
5/15/2018,33024,19.15
5/16/2018,26481,12.4
5/17/2018,28373,14.2
5/18/2018,27713,14.3
5/19/2018,29002,17.4
5/20/2018,32272,17.3
5/21/2018,32330,19.5
5/22/2018,32322,17.6
5/23/2018,29214,15.8
5/24/2018,24139,15.9
5/25/2018,26061,17.2
5/26/2018,26371,21.85
5/27/2018,26784,23.35
5/28/2018,30592,20.9
5/29/2018,19040,16.25
5/30/2018,26638,17.4
5/31/2018,28428,20.8
06/01/2018,26041,19.85
06/02/2018,27890,20.8
06/03/2018,32189,22.9
06/04/2018,26212,16.95
06/05/2018,25167,15.25
06/06/2018,27815,17.95
06/07/2018,25647,18.4
06/08/2018,27615,19.45
06/09/2018,26539,18.4
06/10/2018,31109,19.55
06/11/2018,30481,20.75
06/12/2018,26125,15.8
6/13/2018,27110,18.7
6/14/2018,25648,19.45
6/15/2018,27794,19.85
6/16/2018,22784,17.6
6/17/2018,21579,17.35
6/18/2018,29524,21.15
6/19/2018,28395,22.05
6/20/2018,27468,20.95
6/21/2018,28107,17.5
6/22/2018,29099,19.5
6/23/2018,28176,21.1
6/24/2018,31402,22
6/25/2018,33061,24.65
6/26/2018,31235,22.85
6/27/2018,29886,21.6
6/28/2018,29129,22
6/29/2018,29994,23.2
6/30/2018,27974,23.6
07/01/2018,28020,27.25
07/02/2018,28332,24.95
07/03/2018,28551,22.55
07/04/2018,27440,22.65
07/05/2018,27201,25.65
07/06/2018,29448,25.9
07/07/2018,26114,27.7
07/08/2018,28646,27.75
07/09/2018,27870,24.95
07/10/2018,27815,19.95
07/11/2018,27730,20.55
07/12/2018,25807,20.75
7/13/2018,26518,23.6
7/14/2018,27119,26
7/15/2018,27953,27.05
7/16/2018,27806,26.15
7/17/2018,27703,21.55
7/18/2018,27193,22.8
7/19/2018,26424,24.7
7/20/2018,27465,21.85
7/21/2018,27838,25.35
7/22/2018,28220,25.25
7/23/2018,28238,26.9
7/24/2018,28195,26.65
7/25/2018,28235,27.55
7/26/2018,26704,30
7/27/2018,23569,24.95
7/28/2018,29527,20.2
7/29/2018,14199,18.1
7/30/2018,25406,21.4
7/31/2018,26940,21.75
08/01/2018,31720,22.65
08/02/2018,31812,25.8
08/03/2018,29935,29.2
